SOLD,NAVINFLUOR,0.0,9961699.939999996,2017-10-03
SOLD,MARICO,307.75,9962007.689999996,2017-10-03
SOLD,LT,0.0,9962007.689999996,2017-10-03
SOLD,MRF,0.0,9962007.689999996,2017-10-03
SOLD,ICICIPRULI,411.9,9962419.589999996,2017-10-03
SOLD,RECLTD,341.88,9962761.469999997,2017-10-03
SOLD,ADANIPORTS,382.75,9963144.219999997,2017-10-03
SOLD,INFY,0.0,9963144.219999997,2017-10-03
SOLD,YESBANK,351.0,9963495.219999997,2017-10-03
SOLD,AMARAJABAT,0.0,9963495.219999997,2017-10-03
SOLD,SHREECEM,0.0,9963495.219999997,2017-10-03
SOLD,SBIN,251.35,9963746.569999997,2017-10-03
SOLD,PEL,0.0,9963746.569999997,2017-10-03
SOLD,SIEMENS,0.0,9963746.569999997,2017-10-03
BOUGHT,BHARTIARTL,107974.96999999999,9855771.599999996,2017-10-03
BOUGHT,TATASTEEL,108204.72,9747566.879999995,2017-10-03
BOUGHT,BOSCHLTD,101750.5,9645816.379999995,2017-10-03
BOUGHT,TITAN,108045.0,9537771.379999995,2017-10-03
BOUGHT,LAURUSLABS,108204.0,9429567.379999995,2017-10-03
BOUGHT,JSWSTEEL,108015.95000000001,9321551.429999996,2017-10-03
BOUGHT,HAVELLS,107942.7,9213608.729999997,2017-10-03
BOUGHT,CROMPTON,108216.0,9105392.729999997,2017-10-03
BOUGHT,IDEA,108228.75,8997163.979999997,2017-10-03
BOUGHT,ABFRL,108192.0,8888971.979999997,2017-10-03
BOUGHT,ICICIBANK,108161.45000000001,8780810.529999997,2017-10-03
BOUGHT,DLF,108192.0,8672618.529999997,2017-10-03
BOUGHT,ULTRACEMCO,104976.0,8567642.529999997,2017-10-03
BOUGHT,APLLTD,108216.0,8459426.529999997,2017-10-03
BOUGHT,AJANTPHARM,108096.48,8351330.049999997,2017-10-03
BOUGHT,WIPRO,108114.90000000001,8243215.149999997,2017-10-03
BOUGHT,GODREJIND,107789.5,8135425.649999997,2017-10-03
BOUGHT,NTPC,108127.23999999999,8027298.409999996,2017-10-03
BOUGHT,INDIANB,108096.49999999999,7919201.909999996,2017-10-03
BOUGHT,PFIZER,107340.0,7811861.909999996,2017-10-03
BOUGHT,VEDL,108120.0,7703741.909999996,2017-10-03
BOUGHT,CUMMINSIND,107990.20000000001,7595751.709999996,2017-10-03
BOUGHT,SUNTV,107723.0,7488028.709999996,2017-10-03
BOUGHT,LALPATHLAB,108178.2,7379850.509999996,2017-10-03
BOUGHT,SANOFI,105614.59999999999,7274235.909999996,2017-10-03
BOUGHT,IOC,108120.0,7166115.909999996,2017-10-03
BOUGHT,ESCORTS,107912.0,7058203.909999996,2017-10-03
BOUGHT,BEL,108210.85,6949993.059999997,2017-10-03
BOUGHT,PNB,108174.25000000001,6841818.809999997,2017-10-03
BOUGHT,COLPAL,107262.0,6734556.809999997,2017-10-03
BOUGHT,HDFC,107421.0,6627135.809999997,2017-10-03
BOUGHT,TRENT,108149.5,6518986.309999997,2017-10-03
BOUGHT,NMDC,108171.0,6410815.309999997,2017-10-03
BOUGHT,APOLLOHOSP,107916.0,6302899.309999997,2017-10-03
BOUGHT,AMBUJACEM,108219.3,6194680.009999997,2017-10-03
BOUGHT,LICHSGFIN,108192.0,6086488.009999997,2017-10-03
BOUGHT,FEDERALBNK,108128.8,5978359.209999997,2017-10-03
BOUGHT,CUB,108090.25,5870268.959999997,2017-10-03
BOUGHT,L&TFH,108086.40000000001,5762182.559999997,2017-10-03
BOUGHT,INDIGO,107910.0,5654272.559999997,2017-10-03
BOUGHT,GODREJPROP,108147.0,5546125.559999997,2017-10-03
BOUGHT,PRESTIGE,108083.25,5438042.309999997,2017-10-03
BOUGHT,MPHASIS,107688.59999999999,5330353.709999997,2017-10-03
BOUGHT,EICHERMOT,108054.0,5222299.709999997,2017-10-03
BOUGHT,CHOLAFIN,108074.4,5114225.309999997,2017-10-03
BOUGHT,CONCOR,107956.8,5006268.509999997,2017-10-03
BOUGHT,APOLLOTYRE,108069.84999999999,4898198.659999997,2017-10-03
BOUGHT,JINDALSTEL,108212.8,4789985.859999998,2017-10-03
BOUGHT,ADANIENT,108128.8,4681857.059999998,2017-10-03
BOUGHT,HEROMOTOCO,106575.0,4575282.059999998,2017-10-03
BOUGHT,UPL,107997.59999999999,4467284.459999998,2017-10-03
BOUGHT,CANBK,108150.0,4359134.459999998,2017-10-03
BOUGHT,SRTRANSFIN,107585.20000000001,4251549.259999998,2017-10-03
BOUGHT,FORTIS,108140.4,4143408.859999998,2017-10-03
BOUGHT,ACC,107068.0,4036340.859999998,2017-10-03
BOUGHT,ITC,108074.70000000001,3928266.159999998,2017-10-03
BOUGHT,IDFCFIRSTB,108185.0,3820081.159999998,2017-10-03
BOUGHT,SAIL,108224.54999999999,3711856.609999998,2017-10-03
BOUGHT,EMAMILTD,107712.0,3604144.609999998,2017-10-03
BOUGHT,HINDZINC,108016.0,3496128.609999998,2017-10-03
BOUGHT,UNIONBANK,108160.4,3387968.209999998,2017-10-03
BOUGHT,INDHOTEL,108155.0,3279813.209999998,2017-10-03
BOUGHT,NAVINFLUOR,107640.0,3172173.209999998,2017-10-03
BOUGHT,VOLTAS,107944.0,3064229.209999998,2017-10-03
BOUGHT,POWERGRID,108213.0,2956016.209999998,2017-10-03
BOUGHT,HINDPETRO,107880.0,2848136.209999998,2017-10-03
BOUGHT,TATAELXSI,107849.90000000001,2740286.309999998,2017-10-03
BOUGHT,VBL,108224.0,2632062.309999998,2017-10-03
BOUGHT,HINDALCO,108174.0,2523888.309999998,2017-10-03
BOUGHT,ASHOKLEY,108157.4,2415730.9099999983,2017-10-03
BOUGHT,BPCL,108197.5,2307533.4099999983,2017-10-03
BOUGHT,MANAPPURAM,108222.09999999999,2199311.309999998,2017-10-03
BOUGHT,RBLBANK,107799.9,2091511.4099999983,2017-10-03
BOUGHT,MRF,63404.4,2028107.0099999984,2017-10-03
BOUGHT,LTTS,107744.0,1920363.0099999984,2017-10-03
BOUGHT,ICICIPRULI,107917.79999999999,1812445.2099999983,2017-10-03
BOUGHT,GRASIM,107345.25,1705099.9599999983,2017-10-03
BOUGHT,COROMANDEL,108210.70000000001,1596889.2599999984,2017-10-03
BOUGHT,BHEL,108196.2,1488693.0599999984,2017-10-03
BOUGHT,HINDCOPPER,108215.2,1380477.8599999985,2017-10-03
BOUGHT,PIDILITIND,107860.09999999999,1272617.7599999984,2017-10-03
BOUGHT,CASTROLIND,108146.20000000001,1164471.5599999984,2017-10-03
BOUGHT,AMARAJABAT,108018.0,1056453.5599999984,2017-10-03
BOUGHT,AUROPHARMA,107722.40000000001,948731.1599999984,2017-10-03
BOUGHT,SHREECEM,92500.0,856231.1599999984,2017-10-03
BOUGHT,M&MFIN,108032.0,748199.1599999984,2017-10-03
BOUGHT,BAJAJHLDNG,107664.45,640534.7099999984,2017-10-03
BOUGHT,SBIN,108080.5,532454.2099999984,2017-10-03
BOUGHT,BAJAJFINSV,107896.53,424557.6799999984,2017-10-03
BOUGHT,BAJFINANCE,106758.15000000001,317799.5299999984,2017-10-03
BOUGHT,M&M,108107.15999999999,209692.36999999842,2017-10-03
BOUGHT,MCDOWELL-N,108064.0,101628.36999999842,2017-10-03
